value,var,ver,pft,param,time
0.27492633,RDI,No recruitement,deciduous temperate broadleaved,high RDI,17
0.43304244,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,17
20.449171,BA,No recruitement,evergreen temperate conifer,Low RDI,17
20.448143,BA,No recruitement,evergreen temperate conifer,high RDI,17
12.512419,BA,Recruitement,evergreen temperate conifer,Low RDI,17
5.4605837,BA,No recruitement,deciduous temperate broadleaved,Low RDI,17
6.45789,BA,No recruitement,deciduous temperate broadleaved,high RDI,17
7.5295825,BA,Recruitement,deciduous temperate broadleaved,Low RDI,17
0.041855436,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,17
0.041970108,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,17
0.050939325,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,17
0.1327461,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,17
0.12041649,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,17
0.0666724,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,17
1.4860481,IND,No recruitement,evergreen temperate conifer,Low RDI,17
1.4778638,IND,No recruitement,evergreen temperate conifer,high RDI,17
0.6132746,IND,Recruitement,evergreen temperate conifer,Low RDI,17
0.039784633,IND,No recruitement,deciduous temperate broadleaved,Low RDI,17
0.056639686,IND,No recruitement,deciduous temperate broadleaved,high RDI,17
0.21557795,IND,Recruitement,deciduous temperate broadleaved,Low RDI,17
0.6167944,RDI,No recruitement,evergreen temperate conifer,Low RDI,18
0.61632586,RDI,No recruitement,evergreen temperate conifer,high RDI,18
0.39158946,RDI,Recruitement,evergreen temperate conifer,Low RDI,18
0.22489898,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,18
0.20935845,RDI,No recruitement,deciduous temperate broadleaved,high RDI,18
0.46507588,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,18
21.438549,BA,No recruitement,evergreen temperate conifer,Low RDI,18
21.43745,BA,No recruitement,evergreen temperate conifer,high RDI,18
14.459688,BA,Recruitement,evergreen temperate conifer,Low RDI,18
5.720717,BA,No recruitement,deciduous temperate broadleaved,Low RDI,18
5.106001,BA,No recruitement,deciduous temperate broadleaved,high RDI,18
8.287618,BA,Recruitement,deciduous temperate broadleaved,Low RDI,18
0.042869654,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,18
0.04299348,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,18
0.054796524,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,18
0.14109682,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,18
0.12979576,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,18
0.06998524,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,18
1.4851192,IND,No recruitement,evergreen temperate conifer,Low RDI,18
1.4765009,IND,No recruitement,evergreen temperate conifer,high RDI,18
0.612711,IND,Recruitement,evergreen temperate conifer,Low RDI,18
0.036570236,IND,No recruitement,deciduous temperate broadleaved,Low RDI,18
0.038554423,IND,No recruitement,deciduous temperate broadleaved,high RDI,18
0.21536596,IND,Recruitement,deciduous temperate broadleaved,Low RDI,18
0.5158144,RDI,No recruitement,evergreen temperate conifer,Low RDI,19
0.64028925,RDI,No recruitement,evergreen temperate conifer,high RDI,19
0.4299824,RDI,Recruitement,evergreen temperate conifer,Low RDI,19
0.24415039,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,19
0.23219289,RDI,No recruitement,deciduous temperate broadleaved,high RDI,19
0.49104273,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,19
18.076036,BA,No recruitement,evergreen temperate conifer,Low RDI,19
22.424185,BA,No recruitement,evergreen temperate conifer,high RDI,19
16.087355,BA,Recruitement,evergreen temperate conifer,Low RDI,19
6.360149,BA,No recruitement,deciduous temperate broadleaved,Low RDI,19
5.8669257,BA,No recruitement,deciduous temperate broadleaved,high RDI,19
8.923914,BA,Recruitement,deciduous temperate broadleaved,Low RDI,19
0.044263966,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,19
0.043999933,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,19
0.0578351,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,19
0.14789248,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,19
0.13921638,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,19
0.07266309,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,19
1.184617,IND,No recruitement,evergreen temperate conifer,Low RDI,19
1.4731457,IND,No recruitement,evergreen temperate conifer,high RDI,19
0.6121442,IND,Recruitement,evergreen temperate conifer,Low RDI,19
0.037009954,IND,No recruitement,deciduous temperate broadleaved,Low RDI,19
0.038517326,IND,No recruitement,deciduous temperate broadleaved,high RDI,19
0.21501161,IND,Recruitement,deciduous temperate broadleaved,Low RDI,19
0.4159323,RDI,No recruitement,evergreen temperate conifer,Low RDI,20
0.400318,RDI,No recruitement,evergreen temperate conifer,high RDI,20
0.46039823,RDI,Recruitement,evergreen temperate conifer,Low RDI,20
0.2627685,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,20
0.2530855,RDI,No recruitement,deciduous temperate broadleaved,high RDI,20
0.40206438,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,20
14.828056,BA,No recruitement,evergreen temperate conifer,Low RDI,20
14.420555,BA,No recruitement,evergreen temperate conifer,high RDI,20
17.392586,BA,Recruitement,evergreen temperate conifer,Low RDI,20
6.9888887,BA,No recruitement,deciduous temperate broadleaved,Low RDI,20
6.5864105,BA,No recruitement,deciduous temperate broadleaved,high RDI,20
7.518111,BA,Recruitement,deciduous temperate broadleaved,Low RDI,20
0.04747454,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,20
0.049526293,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,20
0.06016787,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,20
0.15409057,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,20
0.1475921,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,20
0.076921016,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,20
0.83688605,IND,No recruitement,evergreen temperate conifer,Low RDI,20
0.74783903,IND,No recruitement,evergreen temperate conifer,high RDI,20
0.6115749,IND,Recruitement,evergreen temperate conifer,Low RDI,20
0.03746587,IND,No recruitement,deciduous temperate broadleaved,Low RDI,20
0.03848016,IND,No recruitement,deciduous temperate broadleaved,high RDI,20
0.16167772,IND,Recruitement,deciduous temperate broadleaved,Low RDI,20
0.46576402,RDI,No recruitement,evergreen temperate conifer,Low RDI,21
0.44862783,RDI,No recruitement,evergreen temperate conifer,high RDI,21
0.4867241,RDI,Recruitement,evergreen temperate conifer,Low RDI,21
0.22789946,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,21
0.26928422,RDI,No recruitement,deciduous temperate broadleaved,high RDI,21
0.43395415,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,21
16.867807,BA,No recruitement,evergreen temperate conifer,Low RDI,21
16.421392,BA,No recruitement,evergreen temperate conifer,high RDI,21
18.53297,BA,Recruitement,evergreen temperate conifer,Low RDI,21
6.2620864,BA,No recruitement,deciduous temperate broadleaved,Low RDI,21
7.1662,BA,No recruitement,deciduous temperate broadleaved,high RDI,21
8.329285,BA,Recruitement,deciduous temperate broadleaved,Low RDI,21
0.050639745,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,21
0.05288386,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,21
0.062139846,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,21
0.16451387,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,21
0.15404372,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,21
0.08101475,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,21
0.83702296,IND,No recruitement,evergreen temperate conifer,Low RDI,21
0.74715173,IND,No recruitement,evergreen temperate conifer,high RDI,21
0.6110036,IND,Recruitement,evergreen temperate conifer,Low RDI,21
0.029642912,IND,No recruitement,deciduous temperate broadleaved,Low RDI,21
0.038413823,IND,No recruitement,deciduous temperate broadleaved,high RDI,21
0.16152212,IND,Recruitement,deciduous temperate broadleaved,Low RDI,21
0.5075551,RDI,No recruitement,evergreen temperate conifer,Low RDI,22
0.49282518,RDI,No recruitement,evergreen temperate conifer,high RDI,22
0.5113026,RDI,Recruitement,evergreen temperate conifer,Low RDI,22
0.23311198,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,22
0.21318316,RDI,No recruitement,deciduous temperate broadleaved,high RDI,22
0.4641703,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,22
18.602877,BA,No recruitement,evergreen temperate conifer,Low RDI,22
18.279505,BA,No recruitement,evergreen temperate conifer,high RDI,22
19.606024,BA,Recruitement,evergreen temperate conifer,Low RDI,22
6.573947,BA,No recruitement,deciduous temperate broadleaved,Low RDI,22
5.8480277,BA,No recruitement,deciduous temperate broadleaved,high RDI,22
9.118244,BA,Recruitement,deciduous temperate broadleaved,Low RDI,22
0.05319065,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,22
0.055826988,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,22
0.06394433,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,22
0.17291896,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,22
0.16370824,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,22
0.084809326,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,22
0.8369187,IND,No recruitement,evergreen temperate conifer,Low RDI,22
0.7464613,IND,No recruitement,evergreen temperate conifer,high RDI,22
0.6104307,IND,Recruitement,evergreen temperate conifer,Low RDI,22
0.027982656,IND,No recruitement,deciduous temperate broadleaved,Low RDI,22
0.027766872,IND,No recruitement,deciduous temperate broadleaved,high RDI,22
0.16136347,IND,Recruitement,deciduous temperate broadleaved,Low RDI,22
0.53968596,RDI,No recruitement,evergreen temperate conifer,Low RDI,23
0.5292815,RDI,No recruitement,evergreen temperate conifer,high RDI,23
0.53383553,RDI,Recruitement,evergreen temperate conifer,Low RDI,23
0.24927445,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,23
0.23237388,RDI,No recruitement,deciduous temperate broadleaved,high RDI,23
0.4889188,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,23
19.951283,BA,No recruitement,evergreen temperate conifer,Low RDI,23
19.830477,BA,No recruitement,evergreen temperate conifer,high RDI,23
20.626917,BA,Recruitement,evergreen temperate conifer,Low RDI,23
7.15269,BA,No recruitement,deciduous temperate broadleaved,Low RDI,23
6.565888,BA,No recruitement,deciduous temperate broadleaved,high RDI,23
9.786648,BA,Recruitement,deciduous temperate broadleaved,Low RDI,23
0.05509655,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,23
0.05817978,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,23
0.06563293,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,23
0.17896557,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,23
0.17355704,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,23
0.08791062,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,23
0.83668387,IND,No recruitement,evergreen temperate conifer,Low RDI,23
0.7457677,IND,No recruitement,evergreen temperate conifer,high RDI,23
0.6089829,IND,Recruitement,evergreen temperate conifer,Low RDI,23
0.028428175,IND,No recruitement,deciduous temperate broadleaved,Low RDI,23
0.027740095,IND,No recruitement,deciduous temperate broadleaved,high RDI,23
0.16110387,IND,Recruitement,deciduous temperate broadleaved,Low RDI,23
0.565964,RDI,No recruitement,evergreen temperate conifer,Low RDI,24
0.55820096,RDI,No recruitement,evergreen temperate conifer,high RDI,24
0.31876224,RDI,Recruitement,evergreen temperate conifer,Low RDI,24
0.22626342,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,24
0.25042206,RDI,No recruitement,deciduous temperate broadleaved,high RDI,24
0.4053937,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,24
21.06326,BA,No recruitement,evergreen temperate conifer,Low RDI,24
21.072674,BA,No recruitement,evergreen temperate conifer,high RDI,24
12.695407,BA,Recruitement,evergreen temperate conifer,Low RDI,24
6.65693,BA,No recruitement,deciduous temperate broadleaved,Low RDI,24
7.2599688,BA,No recruitement,deciduous temperate broadleaved,high RDI,24
8.32524,BA,Recruitement,deciduous temperate broadleaved,Low RDI,24
0.056621987,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,24
0.06000473,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,24
0.07454014,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,24
0.18827374,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,24
0.18260145,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,24
0.09254188,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,24
0.8363972,IND,No recruitement,evergreen temperate conifer,Low RDI,24
0.74507165,IND,No recruitement,evergreen temperate conifer,high RDI,24
0.29065955,IND,Recruitement,evergreen temperate conifer,Low RDI,24
0.024051506,IND,No recruitement,deciduous temperate broadleaved,Low RDI,24
0.027713262,IND,No recruitement,deciduous temperate broadleaved,high RDI,24
0.12371247,IND,Recruitement,deciduous temperate broadleaved,Low RDI,24
0.5909837,RDI,No recruitement,evergreen temperate conifer,Low RDI,25
0.5838598,RDI,No recruitement,evergreen temperate conifer,high RDI,25
0.3572358,RDI,Recruitement,evergreen temperate conifer,Low RDI,25
0.22392559,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,25
0.2647305,RDI,No recruitement,deciduous temperate broadleaved,high RDI,25
0.43464404,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,25
22.12908,BA,No recruitement,evergreen temperate conifer,Low RDI,25
22.18321,BA,No recruitement,evergreen temperate conifer,high RDI,25
14.457396,BA,Recruitement,evergreen temperate conifer,Low RDI,25
6.7507443,BA,No recruitement,deciduous temperate broadleaved,Low RDI,25
7.823133,BA,No recruitement,deciduous temperate broadleaved,high RDI,25
9.142053,BA,Recruitement,deciduous temperate broadleaved,Low RDI,25
0.058047842,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,25
0.061595198,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,25
0.07959282,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,25
0.19722192,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,25
0.18965717,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,25
0.09703091,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,25
0.83609116,IND,No recruitement,evergreen temperate conifer,Low RDI,25
0.7443738,IND,No recruitement,evergreen temperate conifer,high RDI,25
0.29038927,IND,Recruitement,evergreen temperate conifer,Low RDI,25
0.022089316,IND,No recruitement,deciduous temperate broadleaved,Low RDI,25
0.027686486,IND,No recruitement,deciduous temperate broadleaved,high RDI,25
0.12359314,IND,Recruitement,deciduous temperate broadleaved,Low RDI,25
0.6152943,RDI,No recruitement,evergreen temperate conifer,Low RDI,26
0.6084738,RDI,No recruitement,evergreen temperate conifer,high RDI,26
0.39380294,RDI,Recruitement,evergreen temperate conifer,Low RDI,26
0.2404753,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,26
0.2780077,RDI,No recruitement,deciduous temperate broadleaved,high RDI,26
0.46211138,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,26
23.170921,BA,No recruitement,evergreen temperate conifer,Low RDI,26
23.255396,BA,No recruitement,evergreen temperate conifer,high RDI,26
16.15755,BA,Recruitement,evergreen temperate conifer,Low RDI,26
7.3735538,BA,No recruitement,deciduous temperate broadleaved,Low RDI,26
8.364865,BA,No recruitement,deciduous temperate broadleaved,high RDI,26
9.92732,BA,Recruitement,deciduous temperate broadleaved,Low RDI,26
0.059410613,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,26
0.06309633,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,26
0.08419035,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,26
0.20396623,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,26
0.1962129,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,26
0.10116625,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,26
0.83576745,IND,No recruitement,evergreen temperate conifer,Low RDI,26
0.74367434,IND,No recruitement,evergreen temperate conifer,high RDI,26
0.29011714,IND,Recruitement,evergreen temperate conifer,Low RDI,26
0.022562308,IND,No recruitement,deciduous temperate broadleaved,Low RDI,26
0.02763773,IND,No recruitement,deciduous temperate broadleaved,high RDI,26
0.12347167,IND,Recruitement,deciduous temperate broadleaved,Low RDI,26
0.5200296,RDI,No recruitement,evergreen temperate conifer,Low RDI,27
0.6313509,RDI,No recruitement,evergreen temperate conifer,high RDI,27
0.42512864,RDI,Recruitement,evergreen temperate conifer,Low RDI,27
0.25756148,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,27
0.19076423,RDI,No recruitement,deciduous temperate broadleaved,high RDI,27
