value,var,ver,pft,param,time
0.7146096,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,66
25.965149,BA,No recruitement,evergreen temperate conifer,Low RDI,66
30.744102,BA,No recruitement,evergreen temperate conifer,high RDI,66
26.929672,BA,Recruitement,evergreen temperate conifer,Low RDI,66
18.575052,BA,No recruitement,deciduous temperate broadleaved,Low RDI,66
20.79167,BA,No recruitement,deciduous temperate broadleaved,high RDI,66
19.547852,BA,Recruitement,deciduous temperate broadleaved,Low RDI,66
0.17950751,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,66
0.19016084,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,66
0.18316247,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,66
0.18829441,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,66
0.19330019,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,66
0.16290683,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,66
0.102594584,IND,No recruitement,evergreen temperate conifer,Low RDI,66
0.10824832,IND,No recruitement,evergreen temperate conifer,high RDI,66
0.102200724,IND,Recruitement,evergreen temperate conifer,Low RDI,66
0.066703215,IND,No recruitement,deciduous temperate broadleaved,Low RDI,66
0.07084723,IND,No recruitement,deciduous temperate broadleaved,high RDI,66
0.09377932,IND,Recruitement,deciduous temperate broadleaved,Low RDI,66
0.5402907,RDI,No recruitement,evergreen temperate conifer,Low RDI,67
0.624189,RDI,No recruitement,evergreen temperate conifer,high RDI,67
0.5545522,RDI,Recruitement,evergreen temperate conifer,Low RDI,67
0.64878976,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,67
0.7075479,RDI,No recruitement,deciduous temperate broadleaved,high RDI,67
0.7328124,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,67
26.743221,BA,No recruitement,evergreen temperate conifer,Low RDI,67
31.362045,BA,No recruitement,evergreen temperate conifer,high RDI,67
27.626318,BA,Recruitement,evergreen temperate conifer,Low RDI,67
19.248201,BA,No recruitement,deciduous temperate broadleaved,Low RDI,67
21.242476,BA,No recruitement,deciduous temperate broadleaved,high RDI,67
20.224634,BA,Recruitement,deciduous temperate broadleaved,Low RDI,67
0.18084043,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,67
0.19220473,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,67
0.185636,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,67
0.19117019,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,67
0.19548114,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,67
0.16578577,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,67
0.10411707,IND,No recruitement,evergreen temperate conifer,Low RDI,67
0.10808817,IND,No recruitement,evergreen temperate conifer,high RDI,67
0.10206953,IND,Recruitement,evergreen temperate conifer,Low RDI,67
0.067056365,IND,No recruitement,deciduous temperate broadleaved,Low RDI,67
0.07073636,IND,No recruitement,deciduous temperate broadleaved,high RDI,67
0.093686596,IND,Recruitement,deciduous temperate broadleaved,Low RDI,67
0.5549797,RDI,No recruitement,evergreen temperate conifer,Low RDI,68
0.63442355,RDI,No recruitement,evergreen temperate conifer,high RDI,68
0.5663338,RDI,Recruitement,evergreen temperate conifer,Low RDI,68
0.6649745,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,68
0.5727545,RDI,No recruitement,deciduous temperate broadleaved,high RDI,68
0.7503025,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,68
27.51994,BA,No recruitement,evergreen temperate conifer,Low RDI,68
31.975698,BA,No recruitement,evergreen temperate conifer,high RDI,68
28.301538,BA,Recruitement,evergreen temperate conifer,Low RDI,68
19.858503,BA,No recruitement,deciduous temperate broadleaved,Low RDI,68
17.362324,BA,No recruitement,deciduous temperate broadleaved,high RDI,68
20.881075,BA,Recruitement,deciduous temperate broadleaved,Low RDI,68
0.1821751,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,68
0.1942557,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,68
0.18801345,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,68
0.19366784,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,68
0.19944413,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,68
0.16853708,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,68
0.10557705,IND,No recruitement,evergreen temperate conifer,Low RDI,68
0.10784316,IND,No recruitement,evergreen temperate conifer,high RDI,68
0.10193677,IND,Recruitement,evergreen temperate conifer,Low RDI,68
0.06741087,IND,No recruitement,deciduous temperate broadleaved,Low RDI,68
0.055569034,IND,No recruitement,deciduous temperate broadleaved,high RDI,68
0.09359475,IND,Recruitement,deciduous temperate broadleaved,Low RDI,68
0.56931275,RDI,No recruitement,evergreen temperate conifer,Low RDI,69
0.5177299,RDI,No recruitement,evergreen temperate conifer,high RDI,69
0.5778109,RDI,Recruitement,evergreen temperate conifer,Low RDI,69
0.68275005,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,69
0.59033495,RDI,No recruitement,deciduous temperate broadleaved,high RDI,69
0.7657125,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,69
28.279333,BA,No recruitement,evergreen temperate conifer,Low RDI,69
26.551613,BA,No recruitement,evergreen temperate conifer,high RDI,69
28.96164,BA,Recruitement,evergreen temperate conifer,Low RDI,69
20.53638,BA,No recruitement,deciduous temperate broadleaved,Low RDI,69
18.08574,BA,No recruitement,deciduous temperate broadleaved,high RDI,69
21.464733,BA,Recruitement,deciduous temperate broadleaved,Low RDI,69
0.18345752,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,69
0.20892622,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,69
0.19031893,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,69
0.19642414,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,69
0.20366271,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,69
0.1709626,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,69
0.10697925,IND,No recruitement,evergreen temperate conifer,Low RDI,69
0.07744686,IND,No recruitement,evergreen temperate conifer,high RDI,69
0.10180251,IND,Recruitement,evergreen temperate conifer,Low RDI,69
0.06776776,IND,No recruitement,deciduous temperate broadleaved,Low RDI,69
0.05551409,IND,No recruitement,deciduous temperate broadleaved,high RDI,69
0.09350219,IND,Recruitement,deciduous temperate broadleaved,Low RDI,69
0.5831444,RDI,No recruitement,evergreen temperate conifer,Low RDI,70
0.528822,RDI,No recruitement,evergreen temperate conifer,high RDI,70
0.58904433,RDI,Recruitement,evergreen temperate conifer,Low RDI,70
0.6991948,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,70
0.6063196,RDI,No recruitement,deciduous temperate broadleaved,high RDI,70
0.7820053,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,70
29.012688,BA,No recruitement,evergreen temperate conifer,Low RDI,70
27.220234,BA,No recruitement,evergreen temperate conifer,high RDI,70
29.609903,BA,Recruitement,evergreen temperate conifer,Low RDI,70
21.164818,BA,No recruitement,deciduous temperate broadleaved,Low RDI,70
18.751362,BA,No recruitement,deciduous temperate broadleaved,high RDI,70
22.086496,BA,Recruitement,deciduous temperate broadleaved,Low RDI,70
0.18465497,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,70
0.211234,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,70
0.19256578,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,70
0.19889928,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,70
0.2074763,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,70
0.17350486,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,70
0.108334966,IND,No recruitement,evergreen temperate conifer,Low RDI,70
0.079729795,IND,No recruitement,evergreen temperate conifer,high RDI,70
0.10166676,IND,Recruitement,evergreen temperate conifer,Low RDI,70
0.068115465,IND,No recruitement,deciduous temperate broadleaved,Low RDI,70
0.055459805,IND,No recruitement,deciduous temperate broadleaved,high RDI,70
0.09341047,IND,Recruitement,deciduous temperate broadleaved,Low RDI,70
0.5963088,RDI,No recruitement,evergreen temperate conifer,Low RDI,71
0.45011547,RDI,No recruitement,evergreen temperate conifer,high RDI,71
0.5997391,RDI,Recruitement,evergreen temperate conifer,Low RDI,71
0.7139634,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,71
0.6198516,RDI,No recruitement,deciduous temperate broadleaved,high RDI,71
0.79697686,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,71
29.710043,BA,No recruitement,evergreen temperate conifer,Low RDI,71
15.960582,BA,No recruitement,evergreen temperate conifer,high RDI,71
30.229233,BA,Recruitement,evergreen temperate conifer,Low RDI,71
21.74552,BA,No recruitement,deciduous temperate broadleaved,Low RDI,71
19.320515,BA,No recruitement,deciduous temperate broadleaved,high RDI,71
22.662361,BA,Recruitement,deciduous temperate broadleaved,Low RDI,71
0.18573269,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,71
0.046238203,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,71
0.19470099,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,71
0.20109811,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,71
0.21070887,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,71
0.1758408,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,71
0.10965564,IND,No recruitement,evergreen temperate conifer,Low RDI,71
0.9491881,IND,No recruitement,evergreen temperate conifer,high RDI,71
0.10152956,IND,Recruitement,evergreen temperate conifer,Low RDI,71
0.068422474,IND,No recruitement,deciduous temperate broadleaved,Low RDI,71
0.055404775,IND,No recruitement,deciduous temperate broadleaved,high RDI,71
0.09331804,IND,Recruitement,deciduous temperate broadleaved,Low RDI,71
0.60895675,RDI,No recruitement,evergreen temperate conifer,Low RDI,72
0.23092197,RDI,No recruitement,evergreen temperate conifer,high RDI,72
0.6097004,RDI,Recruitement,evergreen temperate conifer,Low RDI,72
0.57877177,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,72
0.63235855,RDI,No recruitement,deciduous temperate broadleaved,high RDI,72
0.81150764,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,72
30.379423,BA,No recruitement,evergreen temperate conifer,Low RDI,72
8.27167,BA,No recruitement,evergreen temperate conifer,high RDI,72
30.82561,BA,Recruitement,evergreen temperate conifer,Low RDI,72
17.786686,BA,No recruitement,deciduous temperate broadleaved,Low RDI,72
19.851318,BA,No recruitement,deciduous temperate broadleaved,high RDI,72
23.225594,BA,Recruitement,deciduous temperate broadleaved,Low RDI,72
0.1867124,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,72
0.048432723,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,72
0.19677292,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,72
0.20490307,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,72
0.2136901,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,72
0.17809922,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,72
0.11095277,IND,No recruitement,evergreen temperate conifer,Low RDI,72
0.4487564,IND,No recruitement,evergreen temperate conifer,high RDI,72
0.10132293,IND,Recruitement,evergreen temperate conifer,Low RDI,72
0.053934738,IND,No recruitement,deciduous temperate broadleaved,Low RDI,72
0.05534989,IND,No recruitement,deciduous temperate broadleaved,high RDI,72
0.09322644,IND,Recruitement,deciduous temperate broadleaved,Low RDI,72
0.62160844,RDI,No recruitement,evergreen temperate conifer,Low RDI,73
0.24164522,RDI,No recruitement,evergreen temperate conifer,high RDI,73
0.5100415,RDI,Recruitement,evergreen temperate conifer,Low RDI,73
0.59559655,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,73
0.64352876,RDI,No recruitement,deciduous temperate broadleaved,high RDI,73
0.82582873,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,73
31.049967,BA,No recruitement,evergreen temperate conifer,Low RDI,73
8.711025,BA,No recruitement,evergreen temperate conifer,high RDI,73
26.150255,BA,Recruitement,evergreen temperate conifer,Low RDI,73
18.443676,BA,No recruitement,deciduous temperate broadleaved,Low RDI,73
20.329361,BA,No recruitement,deciduous temperate broadleaved,high RDI,73
23.784348,BA,Recruitement,deciduous temperate broadleaved,Low RDI,73
0.18767966,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,73
0.04973668,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,73
0.20869589,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,73
0.20801698,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,73
0.21635447,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,73
0.18031888,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,73
0.11223586,IND,No recruitement,evergreen temperate conifer,Low RDI,73
0.44835088,IND,No recruitement,evergreen temperate conifer,high RDI,73
0.0764444,IND,Recruitement,evergreen temperate conifer,Low RDI,73
0.054268263,IND,No recruitement,deciduous temperate broadleaved,Low RDI,73
0.05529551,IND,No recruitement,deciduous temperate broadleaved,high RDI,73
0.09313423,IND,Recruitement,deciduous temperate broadleaved,Low RDI,73
0.6340362,RDI,No recruitement,evergreen temperate conifer,Low RDI,74
0.24339277,RDI,No recruitement,evergreen temperate conifer,high RDI,74
0.52173954,RDI,Recruitement,evergreen temperate conifer,Low RDI,74
0.6111982,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,74
0.65570587,RDI,No recruitement,deciduous temperate broadleaved,high RDI,74
0.8407253,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,74
31.72921,BA,No recruitement,evergreen temperate conifer,Low RDI,74
8.783952,BA,No recruitement,evergreen temperate conifer,high RDI,74
26.840061,BA,Recruitement,evergreen temperate conifer,Low RDI,74
19.05429,BA,No recruitement,deciduous temperate broadleaved,Low RDI,74
20.8535,BA,No recruitement,deciduous temperate broadleaved,high RDI,74
24.387506,BA,Recruitement,deciduous temperate broadleaved,Low RDI,74
0.18869601,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,74
0.049967386,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,74
0.21156937,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,74
0.2107843,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,74
0.21923387,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,74
0.18267982,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,74
0.11341064,IND,No recruitement,evergreen temperate conifer,Low RDI,74
0.44794604,IND,No recruitement,evergreen temperate conifer,high RDI,74
0.0763438,IND,Recruitement,evergreen temperate conifer,Low RDI,74
0.05460192,IND,No recruitement,deciduous temperate broadleaved,Low RDI,74
0.05524093,IND,No recruitement,deciduous temperate broadleaved,high RDI,74
0.09299111,IND,Recruitement,deciduous temperate broadleaved,Low RDI,74
0.5161356,RDI,No recruitement,evergreen temperate conifer,Low RDI,75
0.24817131,RDI,No recruitement,evergreen temperate conifer,high RDI,75
0.5336883,RDI,Recruitement,evergreen temperate conifer,Low RDI,75
0.6252574,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,75
0.6674673,RDI,No recruitement,deciduous temperate broadleaved,high RDI,75
0.68678916,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,75
26.297302,BA,No recruitement,evergreen temperate conifer,Low RDI,75
8.982285,BA,No recruitement,evergreen temperate conifer,high RDI,75
27.547052,BA,Recruitement,evergreen temperate conifer,Low RDI,75
19.605087,BA,No recruitement,deciduous temperate broadleaved,Low RDI,75
21.363405,BA,No recruitement,deciduous temperate broadleaved,high RDI,75
20.080675,BA,Recruitement,deciduous temperate broadleaved,Low RDI,75
0.20344482,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,75
0.050547674,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,75
0.2144814,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,75
0.21319266,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,75
0.22200756,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,75
0.18575522,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,75
0.08089498,IND,No recruitement,evergreen temperate conifer,Low RDI,75
0.44754028,IND,No recruitement,evergreen temperate conifer,high RDI,75
0.07624179,IND,Recruitement,evergreen temperate conifer,Low RDI,75
0.054919038,IND,No recruitement,deciduous temperate broadleaved,Low RDI,75
0.055186465,IND,No recruitement,deciduous temperate broadleaved,high RDI,75
0.07409437,IND,Recruitement,deciduous temperate broadleaved,Low RDI,75
0.53075665,RDI,No recruitement,evergreen temperate conifer,Low RDI,76
0.26772317,RDI,No recruitement,evergreen temperate conifer,high RDI,76
0.5453864,RDI,Recruitement,evergreen temperate conifer,Low RDI,76
0.6419669,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,76
0.679533,RDI,No recruitement,deciduous temperate broadleaved,high RDI,76
0.7054685,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,76
27.072842,BA,No recruitement,evergreen temperate conifer,Low RDI,76
9.795428,BA,No recruitement,evergreen temperate conifer,high RDI,76
28.231987,BA,Recruitement,evergreen temperate conifer,Low RDI,76
20.263947,BA,No recruitement,deciduous temperate broadleaved,Low RDI,76
21.889885,BA,No recruitement,deciduous temperate broadleaved,high RDI,76
20.82299,BA,Recruitement,deciduous temperate broadleaved,Low RDI,76
0.20356904,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,76
0.05280103,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,76
0.21680655,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,76
0.21601517,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,76
0.22483838,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,76
0.1892485,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,76
0.08520168,IND,No recruitement,evergreen temperate conifer,Low RDI,76
0.4471362,IND,No recruitement,evergreen temperate conifer,high RDI,76
0.079471275,IND,Recruitement,evergreen temperate conifer,Low RDI,76
0.055290405,IND,No recruitement,deciduous temperate broadleaved,Low RDI,76
0.05513154,IND,No recruitement,deciduous temperate broadleaved,high RDI,76
0.0740219,IND,Recruitement,deciduous temperate broadleaved,Low RDI,76
0.45001855,RDI,No recruitement,evergreen temperate conifer,Low RDI,77
0.28575474,RDI,No recruitement,evergreen temperate conifer,high RDI,77
0.6109308,RDI,Recruitement,evergreen temperate conifer,Low RDI,77
0.6585533,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,77
0.6917624,RDI,No recruitement,deciduous temperate broadleaved,high RDI,77
0.72076076,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,77
15.956697,BA,No recruitement,evergreen temperate conifer,Low RDI,77
10.551406,BA,No recruitement,evergreen temperate conifer,high RDI,77
21.663843,BA,Recruitement,evergreen temperate conifer,Low RDI,77
20.920729,BA,No recruitement,deciduous temperate broadleaved,Low RDI,77
22.426897,BA,No recruitement,deciduous temperate broadleaved,high RDI,77
21.436928,BA,Recruitement,deciduous temperate broadleaved,Low RDI,77
0.04623253,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,77
0.054835405,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,77
0.04620644,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,77
0.21875206,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,77
0.22769277,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,77
0.1921165,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,77
0.9491869,IND,No recruitement,evergreen temperate conifer,Low RDI,77
0.44673023,IND,No recruitement,evergreen temperate conifer,high RDI,77
1.2898737,IND,Recruitement,evergreen temperate conifer,Low RDI,77
0.055663083,IND,No recruitement,deciduous temperate broadleaved,Low RDI,77
0.05507693,IND,No recruitement,deciduous temperate broadleaved,high RDI,77
0.07394844,IND,Recruitement,deciduous temperate broadleaved,Low RDI,77
0.23044531,RDI,No recruitement,evergreen temperate conifer,Low RDI,78
0.29655474,RDI,No recruitement,evergreen temperate conifer,high RDI,78
0.25896248,RDI,Recruitement,evergreen temperate conifer,Low RDI,78
0.6722022,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,78
0.7001229,RDI,No recruitement,deciduous temperate broadleaved,high RDI,78
0.7331851,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,78
8.253361,BA,No recruitement,evergreen temperate conifer,Low RDI,78
11.008454,BA,No recruitement,evergreen temperate conifer,high RDI,78
9.261152,BA,Recruitement,evergreen temperate conifer,Low RDI,78
21.456255,BA,No recruitement,deciduous temperate broadleaved,Low RDI,78
22.798304,BA,No recruitement,deciduous temperate broadleaved,high RDI,78
21.94081,BA,Recruitement,deciduous temperate broadleaved,Low RDI,78
0.048403453,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,78
0.056037754,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,78
0.048128176,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,78
0.2208192,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,78
0.22968464,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,78
0.19445878,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,78
0.44830537,IND,No recruitement,evergreen temperate conifer,Low RDI,78
0.446322,IND,No recruitement,evergreen temperate conifer,high RDI,78
0.5089094,IND,Recruitement,evergreen temperate conifer,Low RDI,78
0.05602505,IND,No recruitement,deciduous temperate broadleaved,Low RDI,78
0.05502285,IND,No recruitement,deciduous temperate broadleaved,high RDI,78
0.073875114,IND,Recruitement,deciduous temperate broadleaved,Low RDI,78
0.24086179,RDI,No recruitement,evergreen temperate conifer,Low RDI,79
0.31033176,RDI,No recruitement,evergreen temperate conifer,high RDI,79
0.26712802,RDI,Recruitement,evergreen temperate conifer,Low RDI,79
0.6866062,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,79
0.70954245,RDI,No recruitement,deciduous temperate broadleaved,high RDI,79
0.7457507,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,79
8.677808,BA,No recruitement,evergreen temperate conifer,Low RDI,79
11.595279,BA,No recruitement,evergreen temperate conifer,high RDI,79
9.595221,BA,Recruitement,evergreen temperate conifer,Low RDI,79
22.026522,BA,No recruitement,deciduous temperate broadleaved,Low RDI,79
23.218145,BA,No recruitement,deciduous temperate broadleaved,high RDI,79
22.453775,BA,Recruitement,deciduous temperate broadleaved,Low RDI,79
0.04962135,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,79
0.0575339,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,79
0.04901774,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,79
0.22301781,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,79
0.23190413,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,79
0.1968151,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,79
0.44872278,IND,No recruitement,evergreen temperate conifer,Low RDI,79
0.44591287,IND,No recruitement,evergreen temperate conifer,high RDI,79
0.50846076,IND,Recruitement,evergreen temperate conifer,Low RDI,79
0.056385532,IND,No recruitement,deciduous temperate broadleaved,Low RDI,79
0.054968365,IND,No recruitement,deciduous temperate broadleaved,high RDI,79
0.073802285,IND,Recruitement,deciduous temperate broadleaved,Low RDI,79
0.24239111,RDI,No recruitement,evergreen temperate conifer,Low RDI,80
0.33018032,RDI,No recruitement,evergreen temperate conifer,high RDI,80
0.2671718,RDI,Recruitement,evergreen temperate conifer,Low RDI,80
0.70223856,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,80
0.7238614,RDI,No recruitement,deciduous temperate broadleaved,high RDI,80
0.76145387,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,80
8.739336,BA,No recruitement,evergreen temperate conifer,Low RDI,80
12.446142,BA,No recruitement,evergreen temperate conifer,high RDI,80
9.598198,BA,Recruitement,evergreen temperate conifer,Low RDI,80
22.651121,BA,No recruitement,deciduous temperate broadleaved,Low RDI,80
23.874487,BA,No recruitement,deciduous temperate broadleaved,high RDI,80
23.097418,BA,Recruitement,deciduous temperate broadleaved,Low RDI,80
0.04977108,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,80
0.05963412,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,80
0.049046986,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,80
0.22542366,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,80
0.23527488,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,80
0.19971442,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,80
0.44919395,IND,No recruitement,evergreen temperate conifer,Low RDI,80
0.44550195,IND,No recruitement,evergreen temperate conifer,high RDI,80
0.5080121,IND,Recruitement,evergreen temperate conifer,Low RDI,80
0.05675294,IND,No recruitement,deciduous temperate broadleaved,Low RDI,80
0.05488268,IND,No recruitement,deciduous temperate broadleaved,high RDI,80
0.07372926,IND,Recruitement,deciduous temperate broadleaved,Low RDI,80
0.2472136,RDI,No recruitement,evergreen temperate conifer,Low RDI,81
0.3489077,RDI,No recruitement,evergreen temperate conifer,high RDI,81
0.2700457,RDI,Recruitement,evergreen temperate conifer,Low RDI,81
0.7168479,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,81
0.58492774,RDI,No recruitement,deciduous temperate broadleaved,high RDI,81
0.7767328,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,81
8.935818,BA,No recruitement,evergreen temperate conifer,Low RDI,81
13.25545,BA,No recruitement,evergreen temperate conifer,high RDI,81
9.71733,BA,Recruitement,evergreen temperate conifer,Low RDI,81
23.234947,BA,No recruitement,deciduous temperate broadleaved,Low RDI,81
19.411394,BA,No recruitement,deciduous temperate broadleaved,high RDI,81
23.728506,BA,Recruitement,deciduous temperate broadleaved,Low RDI,81
0.050277553,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,81
0.061574012,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,81
0.049371008,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,81
0.2275946,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,81
0.23841526,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,81
0.20252435,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,81
0.45002586,IND,No recruitement,evergreen temperate conifer,Low RDI,81
0.44508803,IND,No recruitement,evergreen temperate conifer,high RDI,81
0.50756145,IND,Recruitement,evergreen temperate conifer,Low RDI,81
0.057110973,IND,No recruitement,deciduous temperate broadleaved,Low RDI,81
0.04347971,IND,No recruitement,deciduous temperate broadleaved,high RDI,81
0.0736566,IND,Recruitement,deciduous temperate broadleaved,Low RDI,81
